"constructorStandingsId","raceId","constructorId","points.x","position","positionText","wins","constructorRef","name.x","nationality","url.x","constructorResultsId","points.y","status","year","round","circuitId","name.y","date","time","url.y","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time"
86,26,3,16,6,"6",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",91,1,"\N",2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
87,26,4,15,7,"7",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",89,3,"\N",2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
88,26,5,7,9,"9",0,"toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso",93,0,"\N",2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
89,26,6,96,1,"1",5,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",88,5,"\N",2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
90,26,7,25,4,"4",0,"toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing",90,2,"\N",2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
91,26,9,24,5,"5",0,"red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing",92,0,"\N",2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
92,26,11,14,8,"8",0,"honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1",87,6,"\N",2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
93,26,10,0,10,"10",0,"force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India",94,0,"\N",2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
94,26,8,0,11,"11",0,"super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1",NA,NA,NA,2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
95,27,1,86,3,"3",4,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",95,14,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
96,27,2,89,2,"2",1,"bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber",98,7,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
97,27,3,16,7,"7",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",101,0,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
98,27,4,23,6,"6",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",96,8,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
99,27,5,8,9,"9",0,"toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso",99,1,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
100,27,6,105,1,"1",5,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",97,9,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
101,27,7,25,4,"4",0,"toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing",100,0,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
102,27,9,24,5,"5",0,"red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing",102,0,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
103,27,11,14,8,"8",0,"honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1",104,0,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
104,27,10,0,10,"10",0,"force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India",103,0,"\N",2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
105,27,8,0,11,"11",0,"super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1",NA,NA,NA,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
106,28,1,100,2,"2",5,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",105,14,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
107,28,2,90,3,"3",1,"bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber",109,1,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
108,28,3,16,7,"7",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",112,0,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
109,28,4,31,5,"5",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",108,8,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
110,28,5,8,9,"9",0,"toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso",114,0,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
111,28,6,111,1,"1",5,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",107,6,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
112,28,7,35,4,"4",0,"toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing",106,10,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
113,28,9,24,6,"6",0,"red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing",110,0,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
114,28,11,14,8,"8",0,"honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1",111,0,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
115,28,10,0,10,"10",0,"force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India",113,0,"\N",2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
116,28,8,0,11,"11",0,"super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1",NA,NA,NA,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
117,29,1,113,2,"2",5,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",116,13,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
118,29,2,96,3,"3",1,"bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber",117,6,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
119,29,3,17,7,"7",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",120,1,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
120,29,4,31,5,"5",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",121,0,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
121,29,5,11,9,"9",0,"toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso",119,3,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
122,29,6,121,1,"1",6,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",115,10,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
123,29,7,41,4,"4",0,"toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing",118,6,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
124,29,9,24,6,"6",0,"red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing",122,0,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
125,29,11,14,8,"8",0,"honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1",123,0,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
126,29,10,0,10,"10",0,"force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India",124,0,"\N",2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
127,29,8,0,11,"11",0,"super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1",NA,NA,NA,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
128,30,1,119,2,"2",5,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",127,6,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
129,30,2,107,3,"3",1,"bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber",126,11,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
130,30,3,17,7,"7",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",132,0,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
131,30,4,36,5,"5",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",128,5,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
132,30,5,17,8,"8",0,"toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso",129,6,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
133,30,6,131,1,"1",7,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",125,10,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
134,30,7,41,4,"4",0,"toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing",131,0,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
135,30,9,25,6,"6",0,"red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing",130,1,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
136,30,11,14,9,"9",0,"honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1",134,0,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
137,30,10,0,10,"10",0,"force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India",133,0,"\N",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
138,30,8,0,11,"11",0,"super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1",NA,NA,NA,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
139,31,1,129,2,"2",5,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",136,10,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
140,31,2,117,3,"3",1,"bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber",137,10,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
141,31,3,17,8,"8",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",142,0,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
142,31,4,41,5,"5",0,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",138,5,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
143,31,5,27,6,"6",1,"toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso",135,10,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
144,31,6,134,1,"1",7,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",139,3,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
145,31,7,41,4,"4",0,"toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing",141,0,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
146,31,9,26,7,"7",0,"red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing",140,1,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
147,31,11,14,9,"9",0,"honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1",143,0,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
148,31,10,0,10,"10",0,"force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India",144,0,"\N",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
149,31,8,0,11,"11",0,"super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1",NA,NA,NA,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
150,32,1,135,1,"1",5,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",147,6,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
151,32,2,120,3,"3",1,"bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber",150,3,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
152,32,3,26,8,"8",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",146,9,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
153,32,4,51,4,"4",1,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",145,10,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
154,32,5,31,6,"6",1,"toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso",149,4,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
155,32,6,134,2,"2",7,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",153,0,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
156,32,7,46,5,"5",0,"toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing",148,5,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
157,32,9,28,7,"7",0,"red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing",151,2,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
158,32,11,14,9,"9",0,"honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1",152,0,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
159,32,10,0,10,"10",0,"force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India",154,0,"\N",2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
160,32,8,0,11,"11",0,"super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1",NA,NA,NA,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
161,33,1,135,2,"2",5,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",162,0,"\N",2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
162,33,2,128,3,"3",1,"bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber",156,8,"\N",2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
163,33,3,26,8,"8",0,"williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering",161,0,"\N",2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
164,33,4,66,4,"4",2,"renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One",155,15,"\N",2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
165,33,5,34,6,"6",1,"toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso",159,3,"\N",2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
