"constructorStandingsId","raceId","constructorId","points","position","positionText","wins","year","round","circuitId","name.x","date","time","url.x","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","constructorRef","name.y","nationality","url.y"
92,26,11,14,8,"8",0,2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1"
93,26,10,0,10,"10",0,2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
94,26,8,0,11,"11",0,2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1"
95,27,1,86,3,"3",4,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
96,27,2,89,2,"2",1,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber"
97,27,3,16,7,"7",0,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
98,27,4,23,6,"6",0,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
99,27,5,8,9,"9",0,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
100,27,6,105,1,"1",5,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
101,27,7,25,4,"4",0,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
102,27,9,24,5,"5",0,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
103,27,11,14,8,"8",0,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1"
104,27,10,0,10,"10",0,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
105,27,8,0,11,"11",0,2008,10,10,"German Grand Prix","2008-07-20","12:00:00","http://en.wikipedia.org/wiki/2008_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1"
106,28,1,100,2,"2",5,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
107,28,2,90,3,"3",1,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber"
108,28,3,16,7,"7",0,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
109,28,4,31,5,"5",0,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
110,28,5,8,9,"9",0,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
111,28,6,111,1,"1",5,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
112,28,7,35,4,"4",0,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
113,28,9,24,6,"6",0,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
114,28,11,14,8,"8",0,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1"
115,28,10,0,10,"10",0,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
116,28,8,0,11,"11",0,2008,11,11,"Hungarian Grand Prix","2008-08-03","12:00:00","http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1"
117,29,1,113,2,"2",5,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
118,29,2,96,3,"3",1,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber"
119,29,3,17,7,"7",0,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
120,29,4,31,5,"5",0,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
121,29,5,11,9,"9",0,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
122,29,6,121,1,"1",6,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
123,29,7,41,4,"4",0,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
124,29,9,24,6,"6",0,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
125,29,11,14,8,"8",0,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1"
126,29,10,0,10,"10",0,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
127,29,8,0,11,"11",0,2008,12,12,"European Grand Prix","2008-08-24","12:00:00","http://en.wikipedia.org/wiki/2008_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1"
128,30,1,119,2,"2",5,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
129,30,2,107,3,"3",1,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber"
130,30,3,17,7,"7",0,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
131,30,4,36,5,"5",0,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
132,30,5,17,8,"8",0,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
133,30,6,131,1,"1",7,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
134,30,7,41,4,"4",0,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
135,30,9,25,6,"6",0,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
136,30,11,14,9,"9",0,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1"
137,30,10,0,10,"10",0,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
138,30,8,0,11,"11",0,2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1"
139,31,1,129,2,"2",5,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
140,31,2,117,3,"3",1,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber"
141,31,3,17,8,"8",0,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
142,31,4,41,5,"5",0,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
143,31,5,27,6,"6",1,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
144,31,6,134,1,"1",7,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
145,31,7,41,4,"4",0,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
146,31,9,26,7,"7",0,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
147,31,11,14,9,"9",0,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1"
148,31,10,0,10,"10",0,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
149,31,8,0,11,"11",0,2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1"
150,32,1,135,1,"1",5,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
151,32,2,120,3,"3",1,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber"
152,32,3,26,8,"8",0,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
153,32,4,51,4,"4",1,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
154,32,5,31,6,"6",1,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
155,32,6,134,2,"2",7,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
156,32,7,46,5,"5",0,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
157,32,9,28,7,"7",0,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
158,32,11,14,9,"9",0,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1"
159,32,10,0,10,"10",0,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
160,32,8,0,11,"11",0,2008,15,15,"Singapore Grand Prix","2008-09-28","12:00:00","http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1"
161,33,1,135,2,"2",5,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
162,33,2,128,3,"3",1,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bmw_sauber","BMW Sauber","German","http://en.wikipedia.org/wiki/BMW_Sauber"
163,33,3,26,8,"8",0,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
164,33,4,66,4,"4",2,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
165,33,5,34,6,"6",1,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
166,33,6,142,1,"1",7,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
167,33,7,50,5,"5",0,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toyota","Toyota","Japanese","http://en.wikipedia.org/wiki/Toyota_Racing"
168,33,9,29,7,"7",0,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
169,33,11,14,9,"9",0,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","honda","Honda","Japanese","http://en.wikipedia.org/wiki/Honda_Racing_F1"
170,33,10,0,10,"10",0,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
171,33,8,0,11,"11",0,2008,16,16,"Japanese Grand Prix","2008-10-12","04:30:00","http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","super_aguri","Super Aguri","Japanese","http://en.wikipedia.org/wiki/Super_Aguri_F1"
